22	8.16496580928
11	9.16496580928
13	10.1649658093
9	11.1649658093
6	12.1649658093
7	13.1649658093
8	14.1649658093
8	15.1649658093
8	16.1649658093
4	8.16496580928
5	9.16496580928
6	10.1649658093
7	11.1649658093
8	12.1649658093
9	13.1649658093
10	14.1649658093
11	15.1649658093
11	16.1649658093
12	8.16496580928
13	9.16496580928
14	10.1649658093
15	11.1649658093
15	12.1649658093
8	13.1649658093
8	14.1649658093
9	15.1649658093
10	16.1649658093
11	8.16496580928
12	9.16496580928
13	10.1649658093
14	11.1649658093
15	12.1649658093
16	13.1649658093
17	14.1649658093
18	15.1649658093
19	16.1649658093
20	8.16496580928
20	9.16496580928
21	10.1649658093
21	11.1649658093
11	12.1649658093
12	13.1649658093
13	14.1649658093
13	15.1649658093
13	16.1649658093
10	8.16496580928
7	9.16496580928
8	10.1649658093
9	11.1649658093
10	12.1649658093
11	13.1649658093
12	14.1649658093
13	15.1649658093
14	16.1649658093
15	8.16496580928
15	9.16496580928
10	10.1649658093
8	11.1649658093
9	12.1649658093
10	13.1649658093
11	14.1649658093
12	15.1649658093
12	16.1649658093
6	8.16496580928
7	9.16496580928
7	10.1649658093
8	11.1649658093
9	12.1649658093
10	13.1649658093
11	14.1649658093
12	15.1649658093
12	16.1649658093
6	8.16496580928
7	9.16496580928
8	10.1649658093
9	11.1649658093
9	12.1649658093
10	13.1649658093
11	14.1649658093
12	15.1649658093
13	16.1649658093
14	8.16496580928
15	9.16496580928
16	10.1649658093
17	11.1649658093
17	12.1649658093
9	13.1649658093
9	14.1649658093
10	15.1649658093
11	16.1649658093
12	8.16496580928
13	9.16496580928
14	10.1649658093
15	11.1649658093
16	12.1649658093
17	13.1649658093
17	14.1649658093
9	15.1649658093
9	16.1649658093
10	8.16496580928
11	9.16496580928
12	10.1649658093
13	11.1649658093
14	12.1649658093
15	13.1649658093
16	14.1649658093
17	15.1649658093
18	16.1649658093
19	8.16496580928
19	9.16496580928
9	10.1649658093
6	11.1649658093
1	12.1649658093
2	13.1649658093
2	14.1649658093
3	15.1649658093
4	16.1649658093
5	8.16496580928
6	9.16496580928
7	10.1649658093
7	11.1649658093
8	12.1649658093
9	13.1649658093
10	14.1649658093
11	15.1649658093
12	16.1649658093
13	8.16496580928
14	9.16496580928
15	10.1649658093
16	11.1649658093
17	12.1649658093
18	13.1649658093
19	14.1649658093
20	15.1649658093
21	16.1649658093
22	8.16496580928
22	9.16496580928
23	10.1649658093
24	11.1649658093
25	12.1649658093
26	13.1649658093
27	14.1649658093
28	15.1649658093
28	16.1649658093
16	8.16496580928
15	9.16496580928
15	10.1649658093
10	11.1649658093
8	12.1649658093
8	13.1649658093
8	14.1649658093
5	15.1649658093
6	16.1649658093
6	8.16496580928
7	9.16496580928
8	10.1649658093
8	11.1649658093
8	12.1649658093
4	13.1649658093
5	14.1649658093
5	15.1649658093
6	16.1649658093
7	8.16496580928
7	9.16496580928
4	10.1649658093
4	11.1649658093
5	12.1649658093
6	13.1649658093
7	14.1649658093
8	15.1649658093
8	16.1649658093
9	8.16496580928
10	9.16496580928
11	10.1649658093
12	11.1649658093
13	12.1649658093
13	13.1649658093
14	14.1649658093
7	15.1649658093
8	16.1649658093
9	8.16496580928
10	9.16496580928
11	10.1649658093
12	11.1649658093
13	12.1649658093
14	13.1649658093
15	14.1649658093
16	15.1649658093
16	16.1649658093
17	8.16496580928
17	9.16496580928
17	10.1649658093
9	11.1649658093
9	12.1649658093
10	13.1649658093
5	14.1649658093
6	15.1649658093
7	16.1649658093
8	8.16496580928
9	9.16496580928
10	10.1649658093
11	11.1649658093
11	12.1649658093
12	13.1649658093
13	14.1649658093
14	15.1649658093
15	16.1649658093
16	8.16496580928
17	9.16496580928
17	10.1649658093
12	11.1649658093
9	12.1649658093
10	13.1649658093
11	14.1649658093
12	15.1649658093
13	16.1649658093
14	8.16496580928
15	9.16496580928
16	10.1649658093
17	11.1649658093
18	12.1649658093
19	13.1649658093
20	14.1649658093
20	15.1649658093
21	16.1649658093
21	8.16496580928
13	9.16496580928
11	10.1649658093
12	11.1649658093
13	12.1649658093
14	13.1649658093
15	14.1649658093
16	15.1649658093
17	16.1649658093
18	8.16496580928
19	9.16496580928
20	10.1649658093
21	11.1649658093
22	12.1649658093
23	13.1649658093
22	14.1649658093
20	15.1649658093
12	16.1649658093
12	8.16496580928
13	9.16496580928
14	10.1649658093
15	11.1649658093
16	12.1649658093
17	13.1649658093
18	14.1649658093
19	15.1649658093
20	16.1649658093
21	8.16496580928
21	9.16496580928
10	10.1649658093
11	11.1649658093
11	12.1649658093
12	13.1649658093
12	14.1649658093
13	15.1649658093
7	16.1649658093
7	8.16496580928
8	9.16496580928
9	10.1649658093
10	11.1649658093
11	12.1649658093
12	13.1649658093
13	14.1649658093
14	15.1649658093
15	16.1649658093
16	8.16496580928
17	9.16496580928
18	10.1649658093
19	11.1649658093
19	12.1649658093
20	13.1649658093
20	14.1649658093
13	15.1649658093
11	16.1649658093
12	8.16496580928
12	9.16496580928
6	10.1649658093
6	11.1649658093
7	12.1649658093
8	13.1649658093
9	14.1649658093
10	15.1649658093
11	16.1649658093
12	8.16496580928
13	9.16496580928
14	10.1649658093
15	11.1649658093
16	12.1649658093
16	13.1649658093
16	14.1649658093
8	15.1649658093
9	16.1649658093
10	8.16496580928
11	9.16496580928
11	10.1649658093
12	11.1649658093
6	12.1649658093
7	13.1649658093
8	14.1649658093
9	15.1649658093
10	16.1649658093
11	8.16496580928
11	9.16496580928
12	10.1649658093
13	11.1649658093
14	12.1649658093
15	13.1649658093
16	14.1649658093
17	15.1649658093
18	16.1649658093
19	8.16496580928
19	9.16496580928
10	10.1649658093
10	11.1649658093
